Mes_Referencia;Arquivo_Origem;Quota_Codigo;Quota_Nome;Tipo_Linha;Data;Parcela;Valor_Original;Tipo;Valor_Num
2022-03;demonstrativoDAF (10).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;30.03.2022;ORIGEM ITCMD;3.088_72C;C;3088.72
2022-03;demonstrativoDAF (10).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;30.03.2022;ORIGEM IPI-EXP;343_26C;C;343.26
2022-03;demonstrativoDAF (10).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;30.03.2022;ORIGEM ICMS EST;58.782_19C;C;58782.19
2022-03;demonstrativoDAF (10).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;30.03.2022;ORIGEM FPE;11.373_79C;C;11373.79
2022-03;demonstrativoDAF (10).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;30.03.2022;ORIGEM FPM;27.991_30C;C;27991.3
2022-03;demonstrativoDAF (10).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;30.03.2022;TOTAL NA DATA;119.947_30C;C;119947.3
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_PARCELA;;COTA-PARTE;39.162_65C;C;39162.65
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;391_62D;D;-391.62
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;391_62D;D;-391.62
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;39.162_65C;C;39162.65
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;21.03.2022;COTA-PARTE;30.974_26C;C;30974.26
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;21.03.2022;RETENCAO PASEP;309_74D;D;-309.74
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_NA_DATA;21.03.2022;TOTAL NA DATA;30.664_52C;C;30664.52
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;28.03.2022;COTA-PARTE;8.188_39C;C;8188.39
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;DETALHE;28.03.2022;RETENCAO PASEP;81_88D;D;-81.88
2022-03;demonstrativoDAF (10).csv;FEP;FUNDO ESPECIAL DO PETROLEO;TOTAL_NA_DATA;28.03.2022;TOTAL NA DATA;8.106_51C;C;8106.51
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;PARCELA DE IPI;232.595_49C;C;232595.49
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;PARCELA DE IR;1.111.817_07C;C;1111817.07
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;13.444_09D;D;-13444.09
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-OB COR;484.641_38D;D;-484641.38
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-OB DEV;93.196_27D;D;-93196.27
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;RFB-PREV-PARC60;100.520_45D;D;-100520.45
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;201.661_85D;D;-201661.85
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;268.882_48D;D;-268882.48
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;1.162.346_52D;D;-1162346.52
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;1.344.412_56C;C;1344412.56
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;PARCELA DE IPI;120.655_42C;C;120655.42
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;PARCELA DE IR;613.011_91C;C;613011.91
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;RETENCAO PASEP;7.336_66D;D;-7336.66
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;RFB-PREV-OB COR;438.475_07D;D;-438475.07
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;RFB-PREV-OB DEV;31.072_05D;D;-31072.05
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;DEDUCAO SAUDE;110.050_09D;D;-110050.09
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;10.03.2022;DEDUCAO FUNDEB;146.733_46D;D;-146733.46
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;10.03.2022;TOTAL NA DATA;0_00C;C;0.0
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;PARCELA DE IPI;100.525_93C;C;100525.93
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;PARCELA DE IR;37.621_59C;C;37621.59
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;RETENCAO PASEP;1.381_46D;D;-1381.46
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;RFB-PREV-OB COR;46.166_31D;D;-46166.31
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;RFB-PREV-OB DEV;42.248_15D;D;-42248.15
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;DEDUCAO SAUDE;20.722_11D;D;-20722.11
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;18.03.2022;DEDUCAO FUNDEB;27.629_49D;D;-27629.49
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;18.03.2022;TOTAL NA DATA;0_00C;C;0.0
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;PARCELA DE IPI;11.414_14C;C;11414.14
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;PARCELA DE IR;461.183_57C;C;461183.57
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;RETENCAO PASEP;4.725_97D;D;-4725.97
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;RFB-PREV-OB DEV;19.876_07D;D;-19876.07
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;RFB-PREV-PARC60;100.520_45D;D;-100520.45
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;DEDUCAO SAUDE;70.889_65D;D;-70889.65
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;DETALHE;30.03.2022;DEDUCAO FUNDEB;94.519_53D;D;-94519.53
2022-03;demonstrativoDAF (10).csv;FPM;FUNDO DE PARTICIPACAO DOS MUNICIPIOS;TOTAL_NA_DATA;30.03.2022;TOTAL NA DATA;182.066_04C;C;182066.04
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM FPM;201.661_85C;C;201661.85
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;REF.ICMS ESTADO;112.046_62C;C;112046.62
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM ITR;609_49C;C;609.49
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_PARCELA;;ORIGEM IPM;1.338_85C;C;1338.85
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;315.656_81C;C;315656.81
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;03.03.2022;REF.ICMS ESTADO;20.315_38C;C;20315.38
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;03.03.2022;TOTAL NA DATA;20.315_38C;C;20315.38
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;08.03.2022;REF.ICMS ESTADO;6.335_92C;C;6335.92
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;08.03.2022;TOTAL NA DATA;6.335_92C;C;6335.92
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;10.03.2022;ORIGEM FPM;110.050_09C;C;110050.09
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;10.03.2022;ORIGEM ITR;609_49C;C;609.49
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;10.03.2022;ORIGEM IPM;951_97C;C;951.97
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;10.03.2022;TOTAL NA DATA;111.611_55C;C;111611.55
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;15.03.2022;REF.ICMS ESTADO;26.794_84C;C;26794.84
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;15.03.2022;TOTAL NA DATA;26.794_84C;C;26794.84
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;18.03.2022;ORIGEM FPM;20.722_11C;C;20722.11
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;18.03.2022;ORIGEM IPM;296_83C;C;296.83
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;18.03.2022;TOTAL NA DATA;21.018_94C;C;21018.94
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;22.03.2022;REF.ICMS ESTADO;38.104_29C;C;38104.29
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;22.03.2022;TOTAL NA DATA;38.104_29C;C;38104.29
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;29.03.2022;REF.ICMS ESTADO;20.496_19C;C;20496.19
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;29.03.2022;TOTAL NA DATA;20.496_19C;C;20496.19
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;30.03.2022;ORIGEM FPM;70.889_65C;C;70889.65
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;DETALHE;30.03.2022;ORIGEM IPM;90_05C;C;90.05
2022-03;demonstrativoDAF (10).csv;FUS;FUNDO SAUDE;TOTAL_NA_DATA;30.03.2022;TOTAL NA DATA;70.979_70C;C;70979.7
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_PARCELA;;COTA-PARTE;746.977_56C;C;746977.56
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;112.046_62D;D;-112046.62
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;149.395_50D;D;-149395.5
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;261.442_12D;D;-261442.12
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;746.977_56C;C;746977.56
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;03.03.2022;COTA-PARTE;135.435_90C;C;135435.9
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;03.03.2022;DEDUCAO SAUDE;20.315_38D;D;-20315.38
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;03.03.2022;DEDUCAO FUNDEB;27.087_18D;D;-27087.18
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;03.03.2022;TOTAL NA DATA;88.033_34C;C;88033.34
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;08.03.2022;COTA-PARTE;42.239_47C;C;42239.47
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;08.03.2022;DEDUCAO SAUDE;6.335_92D;D;-6335.92
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;08.03.2022;DEDUCAO FUNDEB;8.447_89D;D;-8447.89
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;08.03.2022;TOTAL NA DATA;27.455_66C;C;27455.66
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;15.03.2022;COTA-PARTE;178.632_31C;C;178632.31
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;15.03.2022;DEDUCAO SAUDE;26.794_84D;D;-26794.84
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;15.03.2022;DEDUCAO FUNDEB;35.726_46D;D;-35726.46
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;15.03.2022;TOTAL NA DATA;116.111_01C;C;116111.01
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;22.03.2022;COTA-PARTE;254.028_60C;C;254028.6
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;22.03.2022;DEDUCAO SAUDE;38.104_29D;D;-38104.29
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;22.03.2022;DEDUCAO FUNDEB;50.805_72D;D;-50805.72
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;22.03.2022;TOTAL NA DATA;165.118_59C;C;165118.59
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;29.03.2022;COTA-PARTE;136.641_28C;C;136641.28
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;29.03.2022;DEDUCAO SAUDE;20.496_19D;D;-20496.19
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;DETALHE;29.03.2022;DEDUCAO FUNDEB;27.328_25D;D;-27328.25
2022-03;demonstrativoDAF (10).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;29.03.2022;TOTAL NA DATA;88.816_84C;C;88816.84
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;1.338_85D;D;-1338.85
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_PARCELA;;IPM IPI-MUNIC;7.140_67C;C;7140.67
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;1.338_85D;D;-1338.85
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;7.140_67C;C;7140.67
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;10.03.2022;DEDUCAO SAUDE;951_97D;D;-951.97
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;10.03.2022;IPM IPI-MUNIC;5.077_23C;C;5077.23
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_NA_DATA;10.03.2022;TOTAL NA DATA;4.125_26C;C;4125.26
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;18.03.2022;DEDUCAO SAUDE;296_83D;D;-296.83
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;18.03.2022;IPM IPI-MUNIC;1.583_13C;C;1583.13
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_NA_DATA;18.03.2022;TOTAL NA DATA;1.286_30C;C;1286.3
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;30.03.2022;DEDUCAO SAUDE;90_05D;D;-90.05
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;30.03.2022;IPM IPI-MUNIC;480_31C;C;480.31
2022-03;demonstrativoDAF (10).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_NA_DATA;30.03.2022;TOTAL NA DATA;390_26C;C;390.26
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;3_67D;D;-3.67
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_PARCELA;;ITA-ROYT.ITAIPU;367_68C;C;367.68
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;3_67D;D;-3.67
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;367_68C;C;367.68
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;DETALHE;17.03.2022;RETENCAO PASEP;3_67D;D;-3.67
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;DETALHE;17.03.2022;ITA-ROYT.ITAIPU;367_68C;C;367.68
2022-03;demonstrativoDAF (10).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_NA_DATA;17.03.2022;TOTAL NA DATA;364_01C;C;364.01
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;32_50D;D;-32.5
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;609_49D;D;-609.49
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;812_65D;D;-812.65
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;ITR-CONVENIO;4.063_28C;C;4063.28
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;1.454_64D;D;-1454.64
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;4.063_28C;C;4063.28
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;10.03.2022;RETENCAO PASEP;32_50D;D;-32.5
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;10.03.2022;DEDUCAO SAUDE;609_49D;D;-609.49
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;10.03.2022;DEDUCAO FUNDEB;812_65D;D;-812.65
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;10.03.2022;ITR-CONVENIO;4.063_28C;C;4063.28
2022-03;demonstrativoDAF (10).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_NA_DATA;10.03.2022;TOTAL NA DATA;2.608_64C;C;2608.64
2022-03;demonstrativoDAF (10).csv;RPM;ROYALTIES PETROLEO COTA MUNICIPAL;DETALHE;18.03.2022;ANP LEI 7990/89;97_22C;C;97.22
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_PARCELA;;SIMPLES NACION.;25.338_67C;C;25338.67
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;25.338_67C;C;25338.67
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;02.03.2022;SIMPLES NACION.;15_15C;C;15.15
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;02.03.2022;TOTAL NA DATA;15_15C;C;15.15
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;03.03.2022;SIMPLES NACION.;687_09C;C;687.09
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;03.03.2022;TOTAL NA DATA;687_09C;C;687.09
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;04.03.2022;SIMPLES NACION.;56_73C;C;56.73
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;04.03.2022;TOTAL NA DATA;56_73C;C;56.73
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;07.03.2022;SIMPLES NACION.;34_81C;C;34.81
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;07.03.2022;TOTAL NA DATA;34_81C;C;34.81
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;08.03.2022;SIMPLES NACION.;85_75C;C;85.75
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;08.03.2022;TOTAL NA DATA;85_75C;C;85.75
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;09.03.2022;SIMPLES NACION.;53_10C;C;53.1
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;09.03.2022;TOTAL NA DATA;53_10C;C;53.1
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;10.03.2022;SIMPLES NACION.;47_92C;C;47.92
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;10.03.2022;TOTAL NA DATA;47_92C;C;47.92
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;11.03.2022;SIMPLES NACION.;537_16C;C;537.16
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;11.03.2022;TOTAL NA DATA;537_16C;C;537.16
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;14.03.2022;SIMPLES NACION.;730_84C;C;730.84
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;14.03.2022;TOTAL NA DATA;730_84C;C;730.84
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;15.03.2022;SIMPLES NACION.;16_05C;C;16.05
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;15.03.2022;TOTAL NA DATA;16_05C;C;16.05
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;16.03.2022;SIMPLES NACION.;15_96C;C;15.96
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;16.03.2022;TOTAL NA DATA;15_96C;C;15.96
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;17.03.2022;SIMPLES NACION.;157_91C;C;157.91
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;17.03.2022;TOTAL NA DATA;157_91C;C;157.91
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;18.03.2022;SIMPLES NACION.;8.902_31C;C;8902.31
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;18.03.2022;TOTAL NA DATA;8.902_31C;C;8902.31
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;21.03.2022;SIMPLES NACION.;172_01C;C;172.01
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;21.03.2022;TOTAL NA DATA;172_01C;C;172.01
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;DETALHE;22.03.2022;SIMPLES NACION.;916_56C;C;916.56
2022-03;demonstrativoDAF (10).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;22.03.2022;TOTAL NA DATA;916_56C;C;916.56
